,ID,Date,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Year,Week,Month,WeekDay,Rush_hour,Dead_hour,day_night,Humidity_high,Temperature_high,Weather_bad,Ideal,Humidex,Visibility_cat,Visibility_dist,Rain_cat,Snow_cat,Weather_State,Weather_stat&visb_dist,Weather&visb,Sky_State,Temp_State,GBL_Forecast,Date_tmp,Prev Month y,Temperature lag1,Rainfall lag1,Visibility  lag1,Wind speed lag1,Weather_State lag1,Humidity lag1,Rush_hour lag1,Dead_hour lag1,Ideal lag1,Dew point temperature(C) lag1
2746,8506,2018-10-31,10,7.2,49,2.2,1892,-2.8,1.51,0.0,0.0,3,0,1,2018,20,5,1,0.1353352832366127,0.0,1,0,0,1,1,4.406542962399909,5,4,0,0,4,16,30.181558998447294,1,2,2,2018-10,659.9916666666667,8.7,0.0,1907.0,2.6,4.0,41.0,0.0,0.0,1.0,-3.8
2747,8507,2018-10-31,11,8.7,41,2.6,1907,-3.8,1.96,0.0,0.0,3,0,1,2018,20,5,1,0.0,0.0,1,0,0,1,1,5.708500046674255,5,4,0,0,4,16,30.213146422401675,1,2,2,2018-10,659.9916666666667,10.0,0.0,2000.0,2.0,14.0,39.0,0.0,0.0,1.0,-3.3
2748,8508,2018-10-31,12,10.0,39,2.0,2000,-3.3,2.2,0.0,0.0,3,0,1,2018,20,5,1,0.0,0.0,1,0,0,1,1,7.105863344454859,5,5,0,0,14,70,106.41263443358915,1,2,2,2018-10,659.9916666666667,11.2,0.0,1940.0,2.6,15.0,34.0,0.006737946999085467,0.0,1.0,-4.1
2749,8509,2018-10-31,13,11.2,34,2.6,1940,-4.1,2.26,0.0,0.0,3,0,1,2018,20,5,1,0.006737946999085467,0.0,1,0,0,1,1,8.1516335016332,5,4,0,0,15,60,113.55664878086061,1,1,1,2018-10,659.9916666666667,11.9,0.0,1835.0,2.4,15.0,34.0,0.01831563888873418,0.0,1.0,-3.4
2750,8510,2018-10-31,14,11.9,34,2.4,1835,-3.4,2.12,0.0,0.0,3,0,1,2018,20,5,1,0.01831563888873418,0.0,1,0,0,1,1,8.986128514668035,5,4,0,0,15,60,112.72199640733005,1,1,1,2018-10,659.9916666666667,12.0,0.0,1908.0,3.0,16.0,35.0,0.049787068367863944,0.0,1.0,-3.0
2751,8511,2018-10-31,15,12.0,35,3.0,1908,-3.0,1.72,0.0,0.0,3,0,1,2018,20,5,1,0.049787068367863944,0.0,1,0,0,1,1,9.165866854105706,5,4,0,0,16,64,120.8609736321317,1,1,1,2018-10,659.9916666666667,11.8,0.0,1979.0,2.3,16.0,34.0,0.1353352832366127,0.0,1.0,-3.5
2752,8512,2018-10-31,16,11.8,34,2.3,1979,-3.5,1.16,0.0,0.0,3,0,1,2018,20,5,1,0.1353352832366127,0.0,1,0,0,0,1,8.866525546886086,5,4,0,0,16,64,121.44555112964105,5,1,5,2018-10,659.9916666666667,11.3,0.0,2000.0,1.8,17.0,41.0,0.36787944117144233,0.0,1.0,-1.4
2753,8513,2018-10-31,17,11.3,41,1.8,2000,-1.4,0.51,0.0,0.0,3,0,1,2018,20,5,1,0.36787944117144233,0.0,1,0,0,0,1,8.806944246758224,5,5,0,0,17,85,129.2153418122154,1,1,1,2018-10,659.9916666666667,9.4,0.0,2000.0,2.0,6.0,48.0,1.0,0.0,1.0,-1.0
2754,8514,2018-10-31,18,9.4,48,2.0,2000,-1.0,0.03,0.0,0.0,3,0,1,2018,20,5,1,1.0,0.0,1,0,0,0,1,6.998010153317464,5,5,0,0,6,30,45.60541475725249,1,2,2,2018-10,659.9916666666667,8.4,0.0,2000.0,1.0,7.0,53.0,0.36787944117144233,0.0,1.0,-0.6
2755,8515,2018-10-31,19,8.4,53,1.0,2000,-0.6,0.0,0.0,0.0,3,0,1,2018,20,5,1,0.36787944117144233,0.0,0,0,0,0,1,6.091504689013421,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-10,659.9916666666667,7.6,0.0,2000.0,0.7,7.0,59.0,0.1353352832366127,0.0,1.0,0.0
2756,8516,2018-10-31,20,7.6,59,0.7,2000,0.0,0.0,0.0,0.0,3,0,1,2018,20,5,1,0.1353352832366127,0.0,0,0,0,0,1,5.4364250521044015,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-10,659.9916666666667,7.6,0.0,1929.0,3.0,7.0,59.0,0.049787068367863944,0.0,1.0,0.0
2757,8517,2018-10-31,21,7.6,59,3.0,1929,0.0,0.0,0.0,0.0,3,0,1,2018,20,5,1,0.049787068367863944,0.0,0,0,0,0,1,5.4364250521044015,5,4,0,0,7,28,52.9532990903401,5,2,10,2018-10,659.9916666666667,6.8,0.0,1936.0,2.2,7.0,58.0,0.01831563888873418,1.522997974471263e-08,1.0,-0.9
2758,8518,2018-10-31,22,6.8,58,2.2,1936,-0.9,0.0,0.0,0.0,3,0,1,2018,20,5,1,0.01831563888873418,1.522997974471263e-08,0,0,0,0,1,4.4211538981128795,5,4,0,0,7,28,52.97865487485566,5,2,10,2018-10,659.9916666666667,6.4,0.0,1930.0,1.8,7.0,60.0,0.006737946999085467,5.602796437537268e-09,1.0,-0.8
2759,8519,2018-10-31,23,6.4,60,1.8,1930,-0.8,0.0,0.0,0.0,3,0,1,2018,20,5,1,0.006737946999085467,5.602796437537268e-09,0,0,0,0,1,4.044450309898647,5,4,0,0,7,28,52.95692697329252,5,2,10,2018-10,659.9916666666667,7.2,0.2,772.0,1.2,8.0,74.0,0.0,0.01831563888873418,1.0,2.8
2760,8520,2018-11-21,0,7.2,74,1.2,772,2.8,0.0,0.2,0.0,3,0,1,2018,20,5,2,0.0,0.01831563888873418,0,1,0,1,1,5.792619593888359,3,3,0,0,8,24,53.19187640019821,2,2,4,2018-11,743.3564393939395,6.9,0.0,533.0,0.7,7.0,86.0,0.0,0.049787068367863944,1.0,4.7
2761,8521,2018-11-21,1,6.9,86,0.7,533,4.7,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.0,0.049787068367863944,0,1,0,1,1,6.088649992033521,2,3,0,0,7,21,43.94964996916091,2,2,4,2018-11,743.3564393939395,6.9,0.0,822.0,0.7,7.0,87.0,0.0,0.1353352832366127,1.0,4.8
2762,8522,2018-11-21,2,6.9,87,0.7,822,4.8,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.0,0.1353352832366127,0,1,0,1,1,6.122048713960517,3,3,0,0,7,21,46.982182765393254,2,2,4,2018-11,743.3564393939395,6.5,1.0,710.0,1.0,8.0,87.0,0.0,0.36787944117144233,1.0,4.4
2763,8523,2018-11-21,3,6.5,87,1.0,710,4.4,0.0,1.0,0.0,3,0,1,2018,20,5,2,0.0,0.36787944117144233,0,1,0,1,1,5.589707292285765,3,3,1,0,8,24,52.52211976028289,2,2,4,2018-11,743.3564393939395,6.7,0.0,580.0,1.2,7.0,87.0,0.0,1.0,1.0,4.6
2764,8524,2018-11-21,4,6.7,87,1.2,580,4.6,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.0,1.0,0,1,0,1,1,5.855460952385404,2,3,0,0,7,21,44.541196724783255,2,2,4,2018-11,743.3564393939395,6.8,0.0,692.0,0.5,7.0,86.0,0.0,0.36787944117144233,1.0,4.6
2765,8525,2018-11-21,5,6.8,86,0.5,692,4.6,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.0,0.36787944117144233,0,1,0,1,1,5.955460952385404,3,3,0,0,7,21,45.777101689323686,2,2,4,2018-11,743.3564393939395,6.7,0.0,593.0,0.3,6.0,86.0,0.1353352832366127,0.0,1.0,4.5
2766,8526,2018-11-21,6,6.7,86,0.3,593,4.5,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.1353352832366127,0.0,1,1,0,1,1,5.822480436741942,2,3,0,0,6,18,38.311166393986355,2,2,4,2018-11,743.3564393939395,6.5,0.0,536.0,0.8,6.0,85.0,0.36787944117144233,0.0,1.0,4.1
2767,8527,2018-11-21,7,6.5,85,0.8,536,4.1,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.36787944117144233,0.0,1,1,0,1,1,5.492620639282202,2,3,0,0,6,18,37.70480496642481,2,2,4,2018-11,743.3564393939395,6.4,0.0,450.0,0.9,6.0,86.0,1.0,0.0,1.0,4.2
2768,8528,2018-11-21,8,6.4,86,0.9,450,4.2,0.03,0.0,0.0,3,0,1,2018,20,5,2,1.0,0.0,1,1,0,1,1,5.42477853282477,1,3,0,0,6,18,36.655485496586195,2,2,4,2018-11,743.3564393939395,6.4,0.0,1486.0,0.7,6.0,53.0,0.36787944117144233,0.0,0.0,-2.5
2769,8529,2018-11-21,9,6.4,53,0.7,1486,-2.5,0.21,0.0,0.0,3,0,1,2018,20,5,2,0.36787944117144233,0.0,1,0,0,0,0,3.6685837957618257,5,4,0,0,6,24,43.82305935166623,1,2,2,2018-11,743.3564393939395,6.9,0.0,1977.0,0.5,6.0,39.0,0.1353352832366127,0.0,1.0,-6.1
2770,8530,2018-11-21,10,6.9,39,0.5,1977,-6.1,0.36,0.0,0.0,3,0,1,2018,20,5,2,0.1353352832366127,0.0,1,0,0,0,1,3.5006597095056526,5,4,0,0,6,24,45.5360149390237,1,2,2,2018-11,743.3564393939395,7.4,0.0,2000.0,1.4,6.0,30.0,0.0,0.0,0.0,-9.0
2771,8531,2018-11-21,11,7.4,30,1.4,2000,-9.0,0.44,0.0,0.0,3,0,1,2018,20,5,2,0.0,0.0,1,0,0,0,0,3.570134341606297,5,5,0,0,6,30,45.60541475725249,1,2,2,2018-11,743.3564393939395,7.7,0.0,1969.0,0.6,6.0,34.0,0.0,0.0,0.0,-7.2
2772,8532,2018-11-21,12,7.7,34,0.6,1969,-7.2,0.49,0.0,0.0,3,0,1,2018,20,5,2,0.0,0.0,1,0,0,0,0,4.127112445526205,5,4,0,0,6,24,45.51168647183475,1,2,2,2018-11,743.3564393939395,8.0,0.0,1895.0,1.3,6.0,35.0,0.006737946999085467,0.0,1.0,-6.5
2773,8533,2018-11-21,13,8.0,35,1.3,1895,-6.5,0.5,0.0,0.0,3,0,1,2018,20,5,2,0.006737946999085467,0.0,1,0,0,0,1,4.536028028417476,5,4,0,0,6,24,45.28184470509916,1,2,2,2018-11,743.3564393939395,6.7,0.0,2000.0,2.4,6.0,47.0,0.01831563888873418,0.0,0.0,-3.8
2774,8534,2018-11-21,14,6.7,47,2.4,2000,-3.8,0.42,0.0,0.0,3,0,1,2018,20,5,2,0.01831563888873418,0.0,1,0,0,0,0,3.708500046674256,5,5,0,0,6,30,45.60541475725249,1,2,2,2018-11,743.3564393939395,5.7,0.0,2000.0,2.0,6.0,53.0,0.049787068367863944,0.0,0.0,-3.1
2775,8535,2018-11-21,15,5.7,53,2.0,2000,-3.1,0.22,0.0,0.0,3,0,1,2018,20,5,2,0.049787068367863944,0.0,1,0,0,0,0,2.845731725356176,5,5,0,0,6,30,45.60541475725249,1,2,2,2018-11,743.3564393939395,6.1,0.0,2000.0,0.5,6.0,53.0,0.1353352832366127,0.0,1.0,-2.7
2776,8536,2018-11-21,16,6.1,53,0.5,2000,-2.7,0.21,0.0,0.0,3,0,1,2018,20,5,2,0.1353352832366127,0.0,1,0,0,0,1,3.32708554373752,5,5,0,0,6,30,45.60541475725249,1,2,2,2018-11,743.3564393939395,5.7,0.0,1987.0,2.2,6.0,61.0,0.36787944117144233,0.0,0.0,-1.2
2777,8537,2018-11-21,17,5.7,61,2.2,1987,-1.2,0.07,0.0,0.0,3,0,1,2018,20,5,2,0.36787944117144233,0.0,1,0,0,0,0,3.2521771365050807,5,4,0,0,6,24,45.5662874553109,1,2,2,2018-11,743.3564393939395,5.4,0.0,2000.0,0.2,6.0,58.0,1.0,0.0,1.0,-2.2
2778,8538,2018-11-21,18,5.4,58,0.2,2000,-2.2,0.0,0.0,0.0,3,0,1,2018,20,5,2,1.0,0.0,1,0,0,0,1,2.731876124927804,5,5,0,0,6,30,45.60541475725249,1,2,2,2018-11,743.3564393939395,5.1,0.0,2000.0,0.7,7.0,50.0,0.36787944117144233,0.0,1.0,-4.4
2779,8539,2018-11-21,19,5.1,50,0.7,2000,-4.4,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.36787944117144233,0.0,0,0,0,0,1,1.9959054110783399,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,5.1,0.0,1928.0,0.7,7.0,43.0,0.1353352832366127,0.0,1.0,-6.4
2780,8540,2018-11-21,20,5.1,43,0.7,1928,-6.4,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.1353352832366127,0.0,0,0,0,0,1,1.6520200522778143,5,4,0,0,7,28,52.94966932619344,5,2,10,2018-11,743.3564393939395,4.6,0.0,1859.0,1.1,7.0,44.0,0.049787068367863944,0.0,1.0,-6.6
2781,8541,2018-11-21,21,4.6,44,1.1,1859,-6.6,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.049787068367863944,0.0,0,0,0,0,1,1.1201454871715106,5,4,0,0,7,28,52.69455791405011,5,2,10,2018-11,743.3564393939395,4.6,0.0,1782.0,2.2,7.0,48.0,0.01831563888873418,1.522997974471263e-08,1.0,-5.4
2782,8542,2018-11-21,22,4.6,48,2.2,1782,-5.4,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.01831563888873418,1.522997974471263e-08,0,0,0,0,1,1.3181103713961275,5,4,0,0,7,28,52.39844125621528,5,2,10,2018-11,743.3564393939395,3.9,0.0,1904.0,2.0,7.0,46.0,0.006737946999085467,5.602796437537268e-09,1.0,-6.6
2783,8543,2018-11-21,23,3.9,46,2.0,1904,-6.6,0.0,0.0,0.0,3,0,1,2018,20,5,2,0.006737946999085467,5.602796437537268e-09,0,0,0,0,1,0.4201454871715109,5,4,0,0,7,28,52.861985507459174,5,2,10,2018-11,743.3564393939395,3.1,0.0,1995.0,3.4,7.0,42.0,0.0,0.01831563888873418,1.0,-8.5
2784,8544,2018-11-22,0,3.1,42,3.4,1995,-8.5,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.0,0.01831563888873418,0,0,0,0,1,-0.6616834634598798,5,4,0,0,7,28,53.188795305267746,5,2,10,2018-11,743.3564393939395,2.1,0.0,1299.0,3.2,7.0,39.0,0.0,0.049787068367863944,1.0,-10.4
2785,8545,2018-11-22,1,2.1,39,3.2,1299,-10.4,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.0,0.049787068367863944,0,0,0,0,1,-1.9085153097404244,4,4,0,0,7,28,50.1854501166942,5,2,10,2018-11,743.3564393939395,1.3,0.0,2000.0,1.9,7.0,44.0,0.0,0.1353352832366127,1.0,-9.6
2786,8546,2018-11-22,2,1.3,44,1.9,2000,-9.6,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.0,0.1353352832366127,0,0,0,0,1,-2.6085919241330986,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,0.6,0.0,2000.0,1.1,7.0,42.0,0.0,0.36787944117144233,1.0,-10.8
2787,8547,2018-11-22,3,0.6,42,1.1,2000,-10.8,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.0,0.36787944117144233,0,0,0,0,1,-3.4563946561441043,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,0.5,0.0,2000.0,1.6,7.0,39.0,0.0,1.0,1.0,-11.8
2788,8548,2018-11-22,4,0.5,39,1.6,2000,-11.8,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.0,1.0,0,0,0,0,1,-3.6702933437944676,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,-0.4,0.0,2000.0,0.8,1.0,39.0,0.0,0.36787944117144233,1.0,-12.6
2789,8549,2018-11-22,5,-0.4,39,0.8,2000,-12.6,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.0,0.36787944117144233,0,0,0,0,1,-4.655717277936494,5,5,0,0,1,5,7.600902459542082,5,4,20,2018-11,743.3564393939395,-1.0,0.0,2000.0,0.7,2.0,41.0,0.1353352832366127,0.0,1.0,-12.6
2790,8550,2018-11-22,6,-1.0,41,0.7,2000,-12.6,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.1353352832366127,0.0,1,0,0,0,1,-5.255717277936494,5,5,0,0,2,10,15.201804919084164,1,4,4,2018-11,743.3564393939395,-1.0,0.0,2000.0,1.8,2.0,43.0,0.36787944117144233,0.0,1.0,-12.0
2791,8551,2018-11-22,7,-1.0,43,1.8,2000,-12.0,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.36787944117144233,0.0,1,0,0,0,1,-5.192111890323013,5,5,0,0,2,10,15.201804919084164,1,4,4,2018-11,743.3564393939395,-1.2,0.0,2000.0,0.5,2.0,33.0,1.0,0.0,1.0,-15.4
2792,8552,2018-11-22,8,-1.2,33,0.5,2000,-15.4,0.04,0.0,0.0,3,0,1,2018,20,5,3,1.0,0.0,1,0,0,0,1,-5.718531829295114,5,5,0,0,2,10,15.201804919084164,1,4,4,2018-11,743.3564393939395,0.2,0.0,1932.0,1.9,5.0,28.0,0.36787944117144233,0.0,1.0,-16.2
2793,8553,2018-11-22,9,0.2,28,1.9,1932,-16.2,0.57,0.0,0.0,3,0,1,2018,20,5,3,0.36787944117144233,0.0,1,0,0,0,1,-4.384224566421124,5,4,0,0,5,20,37.83155507386232,1,2,2,2018-11,743.3564393939395,2.9,0.0,1989.0,2.0,4.0,22.0,0.1353352832366127,0.0,1.0,-16.7
2794,8554,2018-11-22,10,2.9,22,2.0,1989,-16.7,1.18,0.0,0.0,3,0,1,2018,20,5,3,0.1353352832366127,0.0,1,0,0,0,1,-1.7233454792041516,5,4,0,0,4,16,30.38154911541589,5,2,10,2018-11,743.3564393939395,5.1,0.0,1965.0,3.2,4.0,21.0,0.0,0.0,1.0,-15.4
2795,8555,2018-11-22,11,5.1,21,3.2,1965,-15.4,1.63,0.0,0.0,3,0,1,2018,20,5,3,0.0,0.0,1,0,0,1,1,0.5814681707048859,5,4,0,0,4,16,30.332990097213447,1,2,2,2018-11,743.3564393939395,5.9,0.0,1985.0,2.8,4.0,23.0,0.0,0.0,1.0,-13.7
2796,8556,2018-11-22,12,5.9,23,2.8,1985,-13.7,1.88,0.0,0.0,3,0,1,2018,20,5,3,0.0,0.0,1,0,0,1,1,1.5345961203385592,5,4,0,0,4,16,30.37349677248516,1,2,2,2018-11,743.3564393939395,6.5,0.0,1974.0,2.4,4.0,26.0,0.006737946999085467,0.0,1.0,-11.6
2797,8557,2018-11-22,13,6.5,26,2.4,1974,-11.6,1.84,0.0,0.0,3,0,1,2018,20,5,3,0.006737946999085467,0.0,1,0,0,1,1,2.35184018320139,5,4,0,0,4,16,30.35126887997371,1,2,2,2018-11,743.3564393939395,6.7,0.0,1976.0,3.1,4.0,27.0,0.01831563888873418,0.0,1.0,-11.0
2798,8558,2018-11-22,14,6.7,27,3.1,1976,-11.0,1.66,0.0,0.0,3,0,1,2018,20,5,3,0.01831563888873418,0.0,1,0,0,1,1,2.6201711590264187,5,4,0,0,4,16,30.35531951323125,1,2,2,2018-11,743.3564393939395,6.9,0.0,1982.0,2.9,4.0,31.0,0.049787068367863944,0.0,1.0,-9.1
2799,8559,2018-11-22,15,6.9,31,2.9,1982,-9.1,1.21,0.0,0.0,3,0,1,2018,20,5,3,0.049787068367863944,0.0,1,0,0,0,1,3.05678193444113,5,4,0,0,4,16,30.367446859559735,5,2,10,2018-11,743.3564393939395,5.9,0.0,1985.0,2.9,5.0,34.0,0.1353352832366127,0.0,1.0,-8.7
2800,8560,2018-11-22,16,5.9,34,2.9,1985,-8.7,0.55,0.0,0.0,3,0,1,2018,20,5,3,0.1353352832366127,0.0,1,0,0,0,1,2.110757272669317,5,4,0,0,5,20,37.966870965606454,1,2,2,2018-11,743.3564393939395,4.9,0.0,1985.0,3.3,6.0,41.0,0.36787944117144233,0.0,1.0,-7.2
2801,8561,2018-11-22,17,4.9,41,3.3,1985,-7.2,0.25,0.0,0.0,3,0,1,2018,20,5,3,0.36787944117144233,0.0,1,0,0,0,1,1.3271124455262044,5,4,0,0,6,24,45.56024515872774,1,2,2,2018-11,743.3564393939395,4.1,0.0,2000.0,2.7,6.0,46.0,1.0,0.0,1.0,-6.5
2802,8562,2018-11-22,18,4.1,46,2.7,2000,-6.5,0.01,0.0,0.0,3,0,1,2018,20,5,3,1.0,0.0,1,0,0,0,1,0.6360280284174764,5,5,0,0,6,30,45.60541475725249,1,2,2,2018-11,743.3564393939395,3.6,0.0,2000.0,2.6,7.0,48.0,0.36787944117144233,0.0,1.0,-6.4
2803,8563,2018-11-22,19,3.6,48,2.6,2000,-6.4,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.36787944117144233,0.0,0,0,0,0,1,0.1520200522778148,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,3.1,0.0,2000.0,2.4,7.0,42.0,0.1353352832366127,0.0,0.0,-8.5
2804,8564,2018-11-22,20,3.1,42,2.4,2000,-8.5,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.1353352832366127,0.0,0,0,0,0,0,-0.6616834634598798,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,2.2,0.0,2000.0,3.2,7.0,28.0,0.049787068367863944,0.0,1.0,-14.4
2805,8565,2018-11-22,21,2.2,28,3.2,2000,-14.4,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.049787068367863944,0.0,0,0,0,0,1,-2.230773549408397,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,1.1,0.0,2000.0,2.5,7.0,33.0,0.01831563888873418,1.522997974471263e-08,1.0,-13.4
2806,8566,2018-11-22,22,1.1,33,2.5,2000,-13.4,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.01831563888873418,1.522997974471263e-08,0,0,0,0,1,-3.236351540985146,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,0.4,0.0,2000.0,2.9,7.0,37.0,0.006737946999085467,5.602796437537268e-09,1.0,-12.6
2807,8567,2018-11-22,23,0.4,37,2.9,2000,-12.6,0.0,0.0,0.0,3,0,1,2018,20,5,3,0.006737946999085467,5.602796437537268e-09,0,0,0,0,1,-3.855717277936494,5,5,0,0,7,35,53.206317216794574,5,2,10,2018-11,743.3564393939395,-0.3,0.0,2000.0,3.1,1.0,41.0,0.0,0.01831563888873418,1.0,-11.9
2808,8568,2018-11-23,0,-0.3,41,3.1,2000,-11.9,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.0,0.01831563888873418,0,0,0,0,1,-4.481241739534644,5,5,0,0,1,5,7.600902459542082,5,4,20,2018-11,743.3564393939395,-0.6,0.0,2000.0,2.3,1.0,44.0,0.0,0.049787068367863944,1.0,-11.3
2809,8569,2018-11-23,1,-0.6,44,2.3,2000,-11.3,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.0,0.049787068367863944,0,0,0,0,1,-4.714360112493226,5,5,0,0,1,5,7.600902459542082,5,4,20,2018-11,743.3564393939395,-1.0,0.0,2000.0,3.1,1.0,43.0,0.0,0.1353352832366127,1.0,-12.0
2810,8570,2018-11-23,2,-1.0,43,3.1,2000,-12.0,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.0,0.1353352832366127,0,0,0,0,1,-5.192111890323013,5,5,0,0,1,5,7.600902459542082,5,4,20,2018-11,743.3564393939395,-1.2,0.0,2000.0,1.1,1.0,45.0,0.0,0.36787944117144233,1.0,-11.6
2811,8571,2018-11-23,3,-1.2,45,1.1,2000,-11.6,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.0,0.36787944117144233,0,0,0,0,1,-5.34815981679861,5,5,0,0,1,5,7.600902459542082,5,4,20,2018-11,743.3564393939395,-2.0,0.0,2000.0,0.7,1.0,42.0,0.0,1.0,1.0,-13.2
2812,8572,2018-11-23,4,-2.0,42,0.7,2000,-13.2,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.0,1.0,0,0,0,0,1,-6.316628698573182,5,5,0,0,1,5,7.600902459542082,5,4,20,2018-11,743.3564393939395,-2.4,0.0,2000.0,0.5,1.0,37.0,0.0,0.36787944117144233,1.0,-15.1
2813,8573,2018-11-23,5,-2.4,37,0.5,2000,-15.1,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.0,0.36787944117144233,0,0,0,0,1,-6.8928785008053595,5,5,0,0,1,5,7.600902459542082,5,4,20,2018-11,743.3564393939395,-2.6,0.0,2000.0,1.4,2.0,40.0,0.1353352832366127,0.0,1.0,-14.3
2814,8574,2018-11-23,6,-2.6,40,1.4,2000,-14.3,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.1353352832366127,0.0,1,0,0,0,1,-7.0216383779141385,5,5,0,0,2,10,15.201804919084164,1,4,4,2018-11,743.3564393939395,-2.8,0.0,2000.0,1.3,2.0,42.0,0.36787944117144233,0.0,1.0,-13.9
2815,8575,2018-11-23,7,-2.8,42,1.3,2000,-13.9,0.0,0.0,0.0,3,0,1,2018,20,5,4,0.36787944117144233,0.0,1,0,0,0,1,-7.184422791906923,5,5,0,0,2,10,15.201804919084164,1,4,4,2018-11,743.3564393939395,-3.0,0.0,2000.0,1.1,2.0,43.0,1.0,0.0,1.0,-13.8
2816,8576,2018-11-23,8,-3.0,43,1.1,2000,-13.8,0.03,0.0,0.0,3,0,1,2018,20,5,4,1.0,0.0,1,0,0,0,1,-7.374947966639432,5,5,0,0,2,10,15.201804919084164,1,4,4,2018-11,743.3564393939395,-1.5,0.0,1962.0,0.9,3.0,33.0,0.36787944117144233,0.0,1.0,-15.7
2817,8577,2018-11-23,9,-1.5,33,0.9,1962,-15.7,0.57,0.0,0.0,3,0,1,2018,20,5,4,0.36787944117144233,0.0,1,0,0,0,1,-6.043623510595768,5,4,0,0,3,12,22.745158920375925,1,4,4,2018-11,743.3564393939395,1.3,0.0,1856.0,0.9,4.0,27.0,0.1353352832366127,0.0,1.0,-15.6
2818,8578,2018-11-23,10,1.3,27,0.9,1856,-15.6,1.13,0.0,0.0,3,0,1,2018,20,5,4,0.1353352832366127,0.0,1,0,0,0,1,-3.2353213414873094,5,4,0,0,4,16,30.104715653384584,5,2,10,2018-11,743.3564393939395,4.3,0.0,1958.0,2.0,4.0,25.0,0.0,0.0,1.0,-14.0
2819,8579,2018-11-23,11,4.3,25,2.0,1958,-14.0,1.56,0.0,0.0,3,0,1,2018,20,5,4,0.0,0.0,1,0,0,1,1,-0.09382880243747937,5,4,0,0,4,16,30.318715292361823,1,2,2,2018-11,743.3564393939395,5.5,0.0,1992.0,1.4,4.0,20.0,0.0,0.0,1.0,-15.7
2820,8580,2018-11-23,12,5.5,20,1.4,1992,-15.7,1.85,0.0,0.0,3,0,1,2018,20,5,4,0.0,0.0,1,0,0,1,1,0.9563764894042324,5,4,0,0,4,16,30.387577752578174,1,2,2,2018-11,743.3564393939395,6.5,0.0,1984.0,2.2,4.0,18.0,0.006737946999085467,0.0,1.0,-16.1
2821,8581,2018-11-23,13,6.5,18,2.2,1984,-16.1,1.94,0.0,0.0,3,0,1,2018,20,5,4,0.006737946999085467,0.0,1,0,0,1,1,1.923775666125854,5,4,0,0,4,16,30.37148115137927,1,2,2,2018-11,743.3564393939395,6.3,0.0,2000.0,2.9,4.0,16.0,0.01831563888873418,0.0,1.0,-17.7
2822,8582,2018-11-23,14,6.3,16,2.9,2000,-17.7,1.67,0.0,0.0,3,0,1,2018,20,5,4,0.01831563888873418,0.0,1,0,0,1,1,1.6026616540410954,5,5,0,0,4,20,30.40360983816833,1,2,2,2018-11,743.3564393939395,6.4,0.0,2000.0,2.0,4.0,16.0,0.049787068367863944,0.0,1.0,-17.6
